price,date,SMA_7,SMA_30,return
112554.90232221723,2025-08-03 00:00:00,116371.18225311206,115913.8487081522,-0.006002606811719935
114199.10966460757,2025-08-04 00:00:00,115625.49591213961,116119.12263230543,0.014608047348158903
115138.68613070177,2025-08-05 00:00:00,115216.26507137154,116349.82988666468,0.00822752882096589
114128.35408881678,2025-08-06 00:00:00,114684.12866568276,116513.60176567848,-0.00877491376563122
115022.09576830892,2025-08-07 00:00:00,114282.53650687558,116737.64773269377,0.007831022243575125
117463.47451085235,2025-08-08 00:00:00,114534.46108854622,117021.32382047959,0.02122530220159735
116688.36663186055,2025-08-09 00:00:00,115027.85558819503,117200.01835679304,-0.006598714044681042
116510.08393213755,2025-08-10 00:00:00,115592.88153246937,117221.03281116013,-0.0015278532459491734
119266.92516880555,2025-08-11 00:00:00,116316.85517592622,117277.56281344165,0.02366182517106208
118773.79960860992,2025-08-12 00:00:00,116836.15710134165,117322.72421872607,-0.004134637993707724
120202.53485503166,2025-08-13 00:00:00,117703.89721080092,117358.89015845125,0.012029043872721079
123560.99363577305,2025-08-14 00:00:00,118923.73976329579,117483.13413073958,0.027939999641370283
